"","name","mean","max","match.var","match","RT.var","RT","count.ambient","freq.ambient","count.blank","freq.blank","count.floral","freq.floral","count.adamantis","freq.adamantis","count.apokremnos","freq.apokremnos","count.attenuata","freq.attenuata","count.globosa","freq.globosa","count.haleakalensis","freq.haleakalensis","count.hookeri","freq.hookeri","count.jacobii","freq.jacobii","count.kaalae","freq.kaalae","count.kaho","freq.kaho","count.kauaiensis","freq.kauaiensis","count.kealiae","freq.kealiae","count.laui","freq.laui","count.ligustrina","freq.ligustrina","count.lydgatei","freq.lydgatei","count.mannii","freq.mannii","count.membranacea","freq.membranacea","count.menziesii","freq.menziesii","count.nuttalii","freq.nuttalii","count.obovata","freq.obovata","count.perlmanii","freq.perlmanii","count.salicaria","freq.salicaria","count.salmen","freq.salmen","count.sarmentosa","freq.sarmentosa","count.spergulina","freq.spergulina","count.stellarioides","freq.stellarioides","count.trinervis","freq.trinervis","count.verticillata","freq.verticillata","count.viscosa","freq.viscosa","filter_RT","filter_match","filter_freq.floral","filter_contaminant","filter_area","filter_ambient_ratio","ambient_ratio","filter_ambient_ttest","filters_passed","filter_final"
"3105","Butane, 2-(ethenyloxy)-2-methyl-",10.4080944350759,6172,NA,0.79,NA,5.332,0,0,0,0,1,0.00168634064080944,0,0,0,0,0,0,0,0,0,0,1,0.0384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OK","Low","Rare","OK","Low","OK",Inf,"OK",4,FALSE
"3106","Butane, 2-iodo-2,3-dimethyl-",292.220910623946,173287,NA,0.85,NA,3.809,0,0,0,0,1,0.00168634064080944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0416666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OK","OK","Rare","OK","Low","OK",Inf,"OK",5,FALSE
"3107","Butane, 2-methoxy-",2325.77908937605,198594,0.00288106060606061,0.81,0.00619917424242424,1.7895,0,0,0,0,12,0.0202360876897133,2,0.0909090909090909,0,0,0,0,3,0.0214285714285714,0,0,1,0.0384615384615385,0,0,1,0.0416666666666667,2,0.0235294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.032258064516129,1,0.166666666666667,1,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Low","OK","Rare","OK","Low","OK",Inf,"OK",4,FALSE
"3108","Butane, 2-methyl-",10219.6172006745,2810353,0.000399999999999999,0.82,0.829037166666667,2.521,1,0.037037037037037,0,0,9,0.015177065767285,0,0,0,0,0,0,4,0.0285714285714286,0,0,0,0,0,0,0,0,2,0.0235294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.032258064516129,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0645161290322581,0,0,0,0,0,0,0,0,"OK","OK","Rare","OK","Low","AmRatioFail",0.839054134058507,"tTestFail",3,FALSE
"3109","Butane, 2-methyl-3-(methylthio)-",4256.32715008432,271008,0.00031043956043956,0.83,0.00577243956043956,2.011,0,0,0,0,14,0.0236087689713322,0,0,0,0,0,0,1,0.00714285714285714,0,0,2,0.0769230769230769,0,0,2,0.0833333333333333,0,0,0,0,0,0,0,0,2,0.142857142857143,1,0.0909090909090909,0,0,0,0,3,0.0967741935483871,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0967741935483871,0,0,0,0,0,0,0,0,"OK","OK","Rare","OK","Low","OK",Inf,"OK",5,FALSE
"3110","Butane, 2,2-dimethyl-",25809.4418212479,5466276,0.00134761904761905,0.91,0.0940718095238095,3.196,0,0,0,0,7,0.0118043844856661,0,0,0,0,0,0,1,0.00714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0454545454545455,0,0,1,0.0769230769230769,0,0,2,0.153846153846154,1,0.0714285714285714,0,0,0,0,"OK","OK","Rare","OK","OK","OK",Inf,"OK",6,TRUE
"3111","Butane, 2,2,3-trimethyl-",2247.37774030354,260222,0.00195238095238095,0.83,1.70951255238095,4.407,2,0.0740740740740741,0,0,12,0.0202360876897133,0,0,0,0,0,0,1,0.00714285714285714,0,0,0,0,0,0,0,0,0,0,2,0.125,1,0.0625,0,0,0,0,0,0,1,0.25,0,0,1,0.032258064516129,0,0,1,0.0555555555555556,0,0,0,0,0,0,1,0.0769230769230769,1,0.032258064516129,1,0.0769230769230769,2,0.142857142857143,0,0,0,0,"OK","OK","Rare","OK","Low","AmRatioFail",0.435522691463812,"tTestFail",3,FALSE
"3112","Butane, 2,2,3,3-tetramethyl-",169.370994940978,63772,0.000536666666666665,0.795,0.000318666666666666,3.4725,2,0.0740740740740741,0,0,4,0.00674536256323777,0,0,1,0.04,0,0,1,0.00714285714285714,0,0,0,0,0,0,0,0,2,0.0235294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OK","Low","Rare","OK","Low","AmRatioFail",0.0793224204854453,"tTestFail",2,FALSE
"3113","Butane, 2,2'-[methylenebis(oxy)]bis-",2492.44013490725,1466221,0.000969999999999999,0.8,0.971701,6.746,3,0.111111111111111,0,0,2,0.00337268128161889,0,0,1,0.04,0,0,0,0,0,0,0,0,0,0,1,0.0416666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OK","OK","Rare","OK","Low","AmRatioFail",0.515926337178069,"tTestFail",3,FALSE
"3114","Butane, 2,3-dimethyl-",2962.16188870152,509372,0.000799999999999998,0.805,0.00433969642857142,2.4705,0,0,0,0,8,0.0134907251264755,0,0,0,0,0,0,1,0.00714285714285714,0,0,1,0.0384615384615385,0,0,0,0,1,0.0117647058823529,2,0.125,0,0,0,0,1,0.0714285714285714,0,0,0,0,0,0,0,0,0,0,1,0.0555555555555556,0,0,0,0,1,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,"OK","OK","Rare","OK","Low","OK",Inf,"OK",5,FALSE
"3115","Butane, 2,3-dimethyl-2,3-dinitro-",36.4013490725126,21586,NA,0.74,NA,4.53,0,0,0,0,1,0.00168634064080944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0416666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OK","Low","Rare","OK","Low","OK",Inf,"OK",4,FALSE
"3116","Butanedioic acid, 2-hydroxy-2-methyl-, (S)-",2027.5042158516,1001781,5.00000000000001e-05,0.705,0.00952199999999999,13.494,0,0,0,0,2,0.00337268128161889,0,0,0,0,0,0,1,0.00714285714285714,0,0,0,0,0,0,0,0,1,0.0117647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OK","Low","Rare","OK","Low","OK",Inf,"OK",4,FALSE
"3117","Butanedioic acid, 2,3-bis(acetyloxy)-, [R-(R*,R*)]-",8778.82124789207,1464941,0.0031525641025641,0.82,0.0676424102564103,2.144,0,0,3,0.0352941176470588,10,0.0168634064080944,0,0,0,0,1,0.142857142857143,0,0,0,0,0,0,0,0,1,0.0416666666666667,4,0.0470588235294118,1,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.166666666666667,1,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,"OK","OK","Rare","OK","Low","OK",Inf,"OK",5,FALSE
"3118","Butanedioic acid, methyl-",185.822934232715,110193,NA,0.76,NA,4.625,0,0,0,0,1,0.00168634064080944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.032258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OK","Low","Rare","OK","Low","OK",Inf,"OK",4,FALSE
"3119","Butanenitrile, 2-methyl-",10482.4586846543,361044,0.0030366975308642,0.9,0.00259934475308642,3.571,0,0,0,0,81,0.136593591905565,8,0.363636363636364,0,0,0,0,38,0.271428571428571,0,0,0,0,1,0.5,0,0,0,0,0,0,6,0.375,0,0,2,0.142857142857143,1,0.0909090909090909,4,1,0,0,6,0.193548387096774,0,0,0,0,0,0,5,0.227272727272727,7,0.388888888888889,2,0.153846153846154,0,0,1,0.0769230769230769,0,0,0,0,0,0,"OK","OK","OK","OK","Low","OK",Inf,"OK",6,TRUE
"3120","Butanenitrile, 2,3-dioxo-, dioxime, O,O'-diacetyl-",313.202360876897,74047,1e-04,0.75,0.00614033333333333,1.759,0,0,0,0,3,0.00505902192242833,0,0,1,0.04,0,0,1,0.00714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Low","Low","Rare","OK","Low","OK",Inf,"OK",3,FALSE
"3121","Butanenitrile, 3-methyl-",544878.952782462,5893750,0.00208035205011922,0.97,0.00239143403151153,3.663,4,0.148148148148148,15,0.176470588235294,274,0.462057335581788,20,0.909090909090909,2,0.08,0,0,119,0.85,1,0.166666666666667,1,0.0384615384615385,1,0.5,2,0.0833333333333333,0,0,0,0,16,1,0,0,14,1,6,0.545454545454545,4,1,0,0,30,0.967741935483871,0,0,2,0.111111111111111,0,0,18,0.818181818181818,17,0.944444444444444,3,0.230769230769231,13,0.419354838709677,3,0.230769230769231,0,0,2,0.2,0,0,"OK","OK","OK","OK","OK","OK",60.8730246530583,"OK",7,TRUE
"3122","Butanimidamide",515.087689713322,104104,0.00174666666666667,0.795,1.6696512,3.9805,0,0,1,0.0117647058823529,5,0.00843170320404722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0416666666666667,2,0.0235294117647059,1,0.0625,0,0,0,0,0,0,0,0,0,0,1,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OK","Low","Rare","OK","Low","OK",Inf,"OK",4,FALSE
"3123","Butanoic acid",44169.6323777403,1212676,0.00381736111111111,0.895,0.411637222222222,4.733,1,0.037037037037037,6,0.0705882352941176,57,0.0961214165261383,0,0,2,0.08,0,0,27,0.192857142857143,0,0,1,0.0384615384615385,0,0,0,0,17,0.2,0,0,1,0.0625,0,0,0,0,0,0,0,0,1,0.125,2,0.0645161290322581,0,0,0,0,0,0,2,0.0909090909090909,3,0.166666666666667,0,0,0,0,0,0,0,0,1,0.1,0,0,"OK","OK","Rare","OK","Low","AmRatioFail",2.31236235668482,"tTestFail",3,FALSE
"3124","Butanoic acid, (tetrahydro-2-furanyl)methyl ester",7909.39797639123,2555461,0.00125,0.795,8.44999999999987e-05,9.5745,0,0,0,0,2,0.00337268128161889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0235294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OK","Low","Rare","OK","Low","OK",Inf,"OK",4,FALSE
"3125","Butanoic acid, 1-methylbutyl ester",1958.26812816189,1161253,NA,0.74,NA,6.582,0,0,0,0,1,0.00168634064080944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OK","Low","Rare","OK","Low","OK",Inf,"OK",4,FALSE
"3126","Butanoic acid, 1-methyloctyl ester",1421.13827993255,842735,NA,0.79,NA,14.144,0,0,0,0,1,0.00168634064080944,0,0,0,0,0,0,0,0,0,0,1,0.0384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OK","Low","Rare","OK","Low","OK",Inf,"OK",4,FALSE
"3127","Butanoic acid, 1,1-dimethylethyl ester",505.693086003373,191300,0.00125,0.785,4.9999999999989e-07,2.4605,0,0,0,0,2,0.00337268128161889,0,0,0,0,0,0,1,0.00714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,"OK","Low","Rare","OK","Low","OK",Inf,"OK",4,FALSE
"3128","Butanoic acid, 2-acetyl-3-methyl-, ethyl ester",2582.57335581788,1531466,NA,0.72,NA,9.602,0,0,0,0,1,0.00168634064080944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OK","Low","Rare","OK","Low","OK",Inf,"OK",4,FALSE
"3129","Butanoic acid, 2-ethyl-, 1,2,3-propanetriyl ester",147.241146711636,87314,NA,0.78,NA,10.53,0,0,0,0,1,0.00168634064080944,0,0,0,0,0,0,1,0.00714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OK","Low","Rare","OK","Low","OK",Inf,"OK",4,FALSE
"3130","Butanoic acid, 2-hexenyl ester, (E)-",1592.70994940978,944477,0,0.81,4.50000000000034e-06,8.7035,1,0.037037037037037,0,0,1,0.00168634064080944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0117647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OK","OK","Rare","OK","Low","AmRatioFail",0.0169406057412068,"tTestFail",3,FALSE
"3131","Butanoic acid, 2-hydroxy-, ethyl ester",2208.15345699831,307560,0.00121777777777778,0.87,1.59939521111111,3.063,0,0,0,0,10,0.0168634064080944,0,0,0,0,1,0.142857142857143,0,0,0,0,1,0.0384615384615385,0,0,1,0.0416666666666667,4,0.0470588235294118,0,0,0,0,0,0,0,0,2,0.181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,"OK","OK","Rare","OK","Low","OK",Inf,"OK",5,FALSE
"3132","Butanoic acid, 2-hydroxy-, methyl ester",6760.13153456998,303640,0.00240985155195682,0.87,0.00570774628879892,1.829,3,0.111111111111111,0,0,36,0.06070826306914,3,0.136363636363636,1,0.04,2,0.285714285714286,3,0.0214285714285714,0,0,3,0.115384615384615,0,0,2,0.0833333333333333,1,0.0117647058823529,1,0.0625,2,0.125,0,0,0,0,1,0.0909090909090909,1,0.25,0,0,2,0.0645161290322581,0,0,1,0.0555555555555556,2,0.5,2,0.0909090909090909,2,0.111111111111111,1,0.0769230769230769,2,0.0645161290322581,1,0.0769230769230769,1,0.0714285714285714,1,0.1,1,0.333333333333333,"Low","OK","Rare","OK","Low","AmRatioFail",0.638424157767971,"tTestFail",2,FALSE
"3133","Butanoic acid, 2-hydroxy-2-methyl-, methyl ester",140119.568296796,14408347,0.000252857142857143,0.74,0.516993033333333,9.611,0,0,0,0,13,0.0219224283305228,0,0,0,0,1,0.142857142857143,0,0,1,0.166666666666667,4,0.153846153846154,0,0,1,0.0416666666666667,3,0.0352941176470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0909090909090909,0,0,0,0,0,0,0,0,1,0.0714285714285714,0,0,0,0,"OK","Low","Rare","OK","OK","OK",Inf,"OK",5,FALSE
"3134","Butanoic acid, 2-methyl-",5322.586846543,594998,0.00239809523809524,0.85,0.0179646952380953,5.969,0,0,0,0,15,0.0252951096121417,1,0.0454545454545455,3,0.12,0,0,7,0.05,0,0,0,0,0,0,1,0.0416666666666667,2,0.0235294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.032258064516129,0,0,0,0,0,0,0,0,"OK","OK","Rare","OK","Low","OK",Inf,"OK",5,FALSE
"3135","Butanoic acid, 2-methyl-, 1-methylethyl ester",115.315345699831,68382,NA,0.78,NA,3.789,0,0,0,0,1,0.00168634064080944,0,0,1,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OK","Low","Rare","OK","Low","OK",Inf,"OK",4,FALSE
"3136","Butanoic acid, 2-methyl-, 2-methylbutyl ester",154.627318718381,91694,NA,0.82,NA,7.404,0,0,0,0,1,0.00168634064080944,1,0.0454545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OK","OK","Rare","OK","Low","OK",Inf,"OK",5,FALSE
"3137","Butanoic acid, 2-methyl-, 2-methylpentyl ester",119.655986509275,70956,NA,0.83,NA,4.33,0,0,0,0,1,0.00168634064080944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0454545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OK","OK","Rare","OK","Low","OK",Inf,"OK",5,FALSE
"3138","Butanoic acid, 2-methyl-, 3-methyl-3-butenyl ester",633.801011804385,375844,NA,0.73,NA,7.183,0,0,0,0,1,0.00168634064080944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0117647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OK","Low","Rare","OK","Low","OK",Inf,"OK",4,FALSE
"3139","Butanoic acid, 2-methyl-, 3-methylbutyl ester",1348.61045531197,218778,0.00142424242424242,0.785,0.29489206060606,6.2215,0,0,0,0,12,0.0202360876897133,0,0,1,0.04,0,0,1,0.00714285714285714,2,0.333333333333333,0,0,0,0,1,0.0416666666666667,0,0,1,0.0625,0,0,0,0,1,0.0714285714285714,0,0,0,0,0,0,0,0,1,0.166666666666667,1,0.0555555555555556,0,0,0,0,0,0,2,0.153846153846154,0,0,0,0,1,0.0714285714285714,0,0,0,0,"OK","Low","Rare","OK","Low","OK",Inf,"OK",4,FALSE
"3140","Butanoic acid, 2-methyl-, ethyl ester",58.2951096121417,34569,NA,0.73,NA,6.18,0,0,0,0,1,0.00168634064080944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.032258064516129,0,0,0,0,0,0,0,0,"OK","Low","Rare","OK","Low","OK",Inf,"OK",4,FALSE
"3141","Butanoic acid, 2-methyl-, methyl ester",338.241146711636,161610,0.00449166666666667,0.795,0.00215291666666668,4.419,0,0,0,0,4,0.00674536256323777,0,0,0,0,0,0,1,0.00714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0714285714285714,0,0,0,0,0,0,1,0.032258064516129,0,0,0,0,0,0,0,0,0,0,0,0,1,0.032258064516129,0,0,0,0,0,0,0,0,"OK","Low","Rare","OK","Low","OK",Inf,"OK",4,FALSE
"3142","Butanoic acid, 2-methyl-3-oxo-, ethyl ester",4442.76897133221,2075547,0.00500000000000001,0.76,0.00120049999999998,10.6935,0,0,0,0,2,0.00337268128161889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0645161290322581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OK","Low","Rare","OK","Low","OK",Inf,"OK",4,FALSE
"3143","Butanoic acid, 2-methyl-5-oxo-1-cyclopenten-1-yl ester",36.9308600337268,21900,NA,0.73,NA,5.283,0,0,0,0,1,0.00168634064080944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0714285714285714,0,0,0,0,"OK","Low","Rare","OK","Low","OK",Inf,"OK",4,FALSE
"3144","Butanoic acid, 2-methylbutyl ester",5271.60202360877,1223083,0.00047087912087912,0.84,1.65500332417582,5.6895,2,0.0740740740740741,0,0,12,0.0202360876897133,0,0,0,0,0,0,1,0.00714285714285714,0,0,3,0.115384615384615,0,0,0,0,2,0.0235294117647059,1,0.0625,0,0,0,0,0,0,0,0,1,0.25,0,0,0,0,0,0,0,0,3,0.75,0,0,1,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,"OK","OK","Rare","OK","Low","AmRatioFail",0.702602698378106,"tTestFail",3,FALSE
"3145","Butanoic acid, 2-methylpropyl ester",1191.32209106239,413320,5.00000000000001e-05,0.775,1.24999999999995e-05,6.5825,0,0,0,0,2,0.00337268128161889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0555555555555556,0,0,1,0.0454545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OK","Low","Rare","OK","Low","OK",Inf,"OK",4,FALSE
"3146","Butanoic acid, 2-octyl ester",1495.62731871838,886907,NA,0.8,NA,9.588,0,0,0,0,1,0.00168634064080944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0117647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OK","OK","Rare","OK","Low","OK",Inf,"OK",5,FALSE
"3147","Butanoic acid, 2-oxo-",2841.93591905565,594351,0.00348,0.83,0.132274,3.203,0,0,0,0,5,0.00843170320404722,0,0,0,0,0,0,2,0.0142857142857143,0,0,1,0.0384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.032258064516129,0,0,0,0,0,0,0,0,1,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,"OK","OK","Rare","OK","Low","OK",Inf,"OK",5,FALSE
"3148","Butanoic acid, 2-pentenyl ester, (Z)-",17.3001686340641,10259,NA,0.77,NA,4.49,0,0,0,0,1,0.00168634064080944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OK","Low","Rare","OK","Low","OK",Inf,"OK",4,FALSE
"3149","Butanoic acid, 2-propenyl ester",60.1956155143339,18529,0.00405000000000001,0.755,0.000420499999999998,7.0165,0,0,0,0,2,0.00337268128161889,1,0.0454545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OK","Low","Rare","OK","Low","OK",Inf,"OK",4,FALSE
"3150","Butanoic acid, 2,2-diethyl-",4215.86340640809,850421,0.000399999999999999,0.82,0.000274250000000008,7.3535,0,0,0,0,4,0.00674536256323777,0,0,0,0,0,0,3,0.0214285714285714,0,0,0,0,0,0,0,0,1,0.0117647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OK","OK","Rare","OK","Low","OK",Inf,"OK",5,FALSE
"3151","Butanoic acid, 2,2-dimethyl-3-oxo-, methyl ester",74346.3271500843,8011563,0.000292307692307692,0.81,0.00198868131868131,6.298,0,0,0,0,14,0.0236087689713322,2,0.0909090909090909,1,0.04,0,0,2,0.0142857142857143,0,0,0,0,0,0,1,0.0416666666666667,1,0.0117647058823529,0,0,0,0,0,0,1,0.0714285714285714,1,0.0909090909090909,0,0,0,0,1,0.032258064516129,0,0,0,0,0,0,0,0,1,0.0555555555555556,0,0,0,0,2,0.153846153846154,0,0,1,0.1,0,0,"OK","OK","Rare","OK","OK","OK",Inf,"OK",6,TRUE
"3152","Butanoic acid, 3-butenyl ester",151.02023608769,89555,NA,0.76,NA,6.99,0,0,0,0,1,0.00168634064080944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.032258064516129,0,0,0,0,0,0,0,0,"OK","Low","Rare","OK","Low","OK",Inf,"OK",4,FALSE
"3153","Butanoic acid, 3-hexenyl ester, (E)-",239.925801011804,73371,0.0072,0.81,7.99999999999824e-06,11.336,0,0,0,0,2,0.00337268128161889,0,0,0,0,0,0,0,0,0,0,1,0.0384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0769230769230769,0,0,0,0,0,0,0,0,0,0,"OK","OK","Rare","OK","Low","OK",Inf,"OK",5,FALSE
"3154","Butanoic acid, 3-hexenyl ester, (Z)-",2382.89038785835,1175120,0.00435833333333333,0.83,1.90352366666667,11.331,0,0,0,0,3,0.00505902192242833,0,0,0,0,0,0,0,0,0,0,1,0.0384615384615385,0,0,0,0,1,0.0117647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.032258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OK","OK","Rare","OK","Low","OK",Inf,"OK",5,FALSE
"3155","Butanoic acid, 3-hydroxy-",989.797639123103,289540,0.00336190476190476,0.73,1.03769080952381,2.972,0,0,0,0,7,0.0118043844856661,0,0,0,0,1,0.142857142857143,4,0.0285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0454545454545455,1,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,"OK","Low","Rare","OK","Low","OK",Inf,"OK",4,FALSE
"3156","Butanoic acid, 3-hydroxy-, butyl ester",39.5649241146712,23462,NA,0.77,NA,5.69,0,0,0,0,1,0.00168634064080944,0,0,0,0,0,0,1,0.00714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OK","Low","Rare","OK","Low","OK",Inf,"OK",4,FALSE
"3157","Butanoic acid, 3-hydroxy-3-methyl-",137481.428330523,11822938,0.000332631578947368,0.81,4.25684210526299e-05,9.2015,1,0.037037037037037,1,0.0117647058823529,18,0.03035413153457,1,0.0454545454545455,3,0.12,2,0.285714285714286,7,0.05,2,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.111111111111111,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OK","OK","Rare","OK","OK","OK",54.5256700391333,"OK",6,TRUE
